20																			
0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
0	19	7	97	99	22	65	82	53	76	2	44	7	40	67	100	7	40	94	90
0	0	37	18	98	75	99	90	42	51	4	91	76	91	10	49	53	75	72	17
0	0	0	56	91	59	24	34	33	30	0	32	38	6	25	94	43	9	57	18
0	0	0	0	8	13	26	25	17	16	67	74	93	16	26	33	54	10	90	44
0	0	0	0	0	69	80	44	1	10	10	100	14	16	92	7	26	0	30	44
0	0	0	0	0	0	75	43	36	66	26	18	33	100	11	15	26	44	69	2
0	0	0	0	0	0	0	100	79	37	80	22	39	56	32	4	70	48	96	77
0	0	0	0	0	0	0	0	74	63	73	84	3	16	86	70	8	4	2	8
0	0	0	0	0	0	0	0	0	82	84	0	92	52	2	58	30	39	3	18
0	0	0	0	0	0	0	0	0	0	44	59	50	15	28	64	77	71	4	5
0	0	0	0	0	0	0	0	0	0	0	43	88	9	25	40	79	34	44	47
0	0	0	0	0	0	0	0	0	0	0	0	8	92	30	8	83	82	77	40
0	0	0	0	0	0	0	0	0	0	0	0	0	78	82	43	96	93	68	11
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	96	75	84	66	79
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	76	33	99	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	43	0	83
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	8	74
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	83
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
