20
0	88	79	55	24	19	90	4	42	74	31	78	47	59	18	81	6	39	13	44
88	0	6	77	4	98	23	27	26	32	48	50	69	87	43	74	11	39	1	37
79	6	0	9	10	16	84	23	100	35	13	85	14	67	2	39	49	36	99	1
55	77	9	0	36	64	98	63	64	84	55	89	79	95	88	82	55	82	98	18
24	4	10	36	0	84	79	26	63	98	19	39	95	25	4	65	28	79	88	70
19	98	16	64	84	0	35	78	89	25	68	5	25	49	10	69	66	26	63	89
90	23	84	98	79	35	0	100	97	54	90	16	16	66	36	87	77	71	57	59
4	27	23	63	26	78	100	0	54	60	14	90	48	21	17	51	56	73	48	94
42	26	100	64	63	89	97	54	0	20	14	75	52	14	99	48	42	65	90	86
74	32	35	84	98	25	54	60	20	0	73	27	19	24	94	88	52	37	9	90
31	48	13	55	19	68	90	14	14	73	0	100	70	32	42	53	17	50	49	37
78	50	85	89	39	5	16	90	75	27	100	0	29	18	39	33	61	72	96	34
47	69	14	79	95	25	16	48	52	19	70	29	0	13	60	67	66	96	4	62
59	87	67	95	25	49	66	21	14	24	32	18	13	0	17	21	69	100	53	45
18	43	2	88	4	10	36	17	99	94	42	39	60	17	0	88	47	26	47	4
81	74	39	82	65	69	87	51	48	88	53	33	67	21	88	0	86	52	54	36
6	11	49	55	28	66	77	56	42	52	17	61	66	69	47	86	0	73	46	84
39	39	36	82	79	26	71	73	65	37	50	72	96	100	26	52	73	0	97	32
13	1	99	98	88	63	57	48	90	9	49	96	4	53	47	54	46	97	0	8
44	37	1	18	70	89	59	94	86	90	37	34	62	45	4	36	84	32	8	0
0	2	16	89	95	69	33	0	15	98	22	74	6	94	61	0	92	17	98	9
0	0	85	2	56	25	0	0	0	0	0	0	60	0	94	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	83	0	32	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	24	0	11	0	0	0	0	0
0	0	0	0	0	0	0	0	85	57	97	60	46	20	46	0	0	53	0	0
0	0	0	0	0	0	0	0	59	29	27	46	6	33	9	0	74	35	83	36
0	0	0	0	0	0	0	0	0	74	33	0	57	0	48	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	93	0	62	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	77	0	31	0	0	74	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	98	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	87	34	13
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	30	46
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
