20
0	92	25	71	61	80	76	98	7	49	97	35	86	91	62	98	15	57	13	99
92	0	30	18	45	16	95	63	21	24	33	33	98	17	87	32	62	99	2	21
25	30	0	87	92	32	4	46	45	51	31	48	92	36	72	84	28	2	24	29
71	18	87	0	39	91	35	45	93	2	25	86	67	8	71	66	46	32	94	65
61	45	92	39	0	15	100	38	80	20	27	48	21	94	81	66	4	52	19	18
80	16	32	91	15	0	34	47	62	52	32	28	92	14	6	32	11	11	58	68
76	95	4	35	100	34	0	7	24	32	23	57	66	59	73	1	90	22	64	34
98	63	46	45	38	47	7	0	57	68	82	69	97	64	81	99	45	17	2	16
7	21	45	93	80	62	24	57	0	46	90	47	46	74	56	8	97	34	10	10
49	24	51	2	20	52	32	68	46	0	31	58	97	12	96	47	12	33	99	55
97	33	31	25	27	32	23	82	90	31	0	1	87	37	82	10	88	66	75	51
35	33	48	86	48	28	57	69	47	58	1	0	53	8	74	57	13	61	65	93
86	98	92	67	21	92	66	97	46	97	87	53	0	45	50	18	59	71	99	18
91	17	36	8	94	14	59	64	74	12	37	8	45	0	29	36	44	50	63	69
62	87	72	71	81	6	73	81	56	96	82	74	50	29	0	93	19	72	33	85
98	32	84	66	66	32	1	99	8	47	10	57	18	36	93	0	52	33	66	5
15	62	28	46	4	11	90	45	97	12	88	13	59	44	19	52	0	36	90	42
57	99	2	32	52	11	22	17	34	33	66	61	71	50	72	33	36	0	33	46
13	2	24	94	19	58	64	2	10	99	75	65	99	63	33	66	90	33	0	80
99	21	29	65	18	68	34	16	10	55	51	93	18	69	85	5	42	46	80	0
0	0	49	0	0	0	0	76	0	51	87	0	0	0	88	0	0	0	0	0
0	0	84	16	0	0	20	66	0	99	27	31	68	55	83	0	0	0	0	0
0	0	0	0	0	0	0	26	0	69	26	0	0	0	99	0	0	0	0	0
0	0	0	0	0	0	0	42	0	96	14	0	0	0	26	0	0	0	0	0
0	0	0	0	0	0	20	43	89	26	18	83	33	36	48	0	0	40	0	0
0	0	0	0	0	0	64	59	63	64	68	65	25	4	70	0	92	47	27	16
0	0	0	0	0	0	0	11	0	84	52	0	20	0	34	0	0	0	0	0
0	0	0	0	0	0	0	0	0	95	89	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	20	53	53	43	62	71	0	55	53	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	96	0	19	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	75	69	56
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
