30
0	78	79	51	26	15	60	80	41	74	12	51	35	28	19	79	35	91	89	94	36	18	66	24	60	47	54	63	4	23
78	0	8	69	75	60	6	5	83	56	32	5	16	44	1	20	77	17	10	89	2	5	89	36	98	64	89	64	19	16
79	8	0	30	69	85	100	55	53	84	6	19	28	77	7	83	57	53	78	12	23	56	83	48	49	9	18	47	95	76
51	69	30	0	69	47	38	12	6	9	45	87	90	52	60	7	82	16	56	36	29	32	73	87	83	64	48	82	81	39
26	75	69	69	0	8	60	23	99	60	82	68	69	96	49	82	64	43	74	19	78	59	8	92	59	98	11	45	54	53
15	60	85	47	8	0	86	1	97	28	28	46	80	93	85	100	25	64	57	14	64	23	32	84	90	10	45	26	11	29
60	6	100	38	60	86	0	9	68	76	46	24	18	21	50	83	75	27	17	17	87	94	91	47	32	32	43	29	40	12
80	5	55	12	23	1	9	0	67	65	93	75	81	47	63	51	32	62	40	55	94	98	50	32	89	48	38	87	65	51
41	83	53	6	99	97	68	67	0	65	70	7	33	22	15	19	91	78	76	36	81	16	86	21	45	82	51	49	57	48
74	56	84	9	60	28	76	65	65	0	63	61	23	55	43	98	16	33	46	3	88	53	31	77	91	64	27	34	11	48
12	32	6	45	82	28	46	93	70	63	0	84	90	4	4	55	24	49	20	16	55	26	46	64	40	27	31	23	68	90
51	5	19	87	68	46	24	75	7	61	84	0	100	57	6	27	29	100	87	98	62	30	84	57	19	54	85	10	35	59
35	16	28	90	69	80	18	81	33	23	90	100	0	18	45	67	48	51	8	13	50	47	80	36	6	15	20	80	30	78
28	44	77	52	96	93	21	47	22	55	4	57	18	0	21	28	67	92	55	94	63	57	7	41	8	74	79	86	37	9
19	1	7	60	49	85	50	63	15	43	4	6	45	21	0	84	89	9	57	22	26	29	48	81	41	96	45	50	53	22
79	20	83	7	82	100	83	51	19	98	55	27	67	28	84	0	73	95	45	26	88	95	19	2	3	52	6	60	72	74
35	77	57	82	64	25	75	32	91	16	24	29	48	67	89	73	0	65	19	59	17	3	45	19	15	49	95	87	50	6
91	17	53	16	43	64	27	62	78	33	49	100	51	92	9	95	65	0	12	95	9	100	86	62	27	96	74	34	30	25
89	10	78	56	74	57	17	40	76	46	20	87	8	55	57	45	19	12	0	54	60	28	91	17	72	82	89	19	94	97
94	89	12	36	19	14	17	55	36	3	16	98	13	94	22	26	59	95	54	0	33	21	36	11	97	18	86	18	44	1
36	2	23	29	78	64	87	94	81	88	55	62	50	63	26	88	17	9	60	33	0	25	51	17	66	48	100	97	87	88
18	5	56	32	59	23	94	98	16	53	26	30	47	57	29	95	3	100	28	21	25	0	99	90	67	33	9	3	28	50
66	89	83	73	8	32	91	50	86	31	46	84	80	7	48	19	45	86	91	36	51	99	0	16	14	70	39	30	52	63
24	36	48	87	92	84	47	32	21	77	64	57	36	41	81	2	19	62	17	11	17	90	16	0	59	80	47	18	10	43
60	98	49	83	59	90	32	89	45	91	40	19	6	8	41	3	15	27	72	97	66	67	14	59	0	80	29	4	88	63
47	64	9	64	98	10	32	48	82	64	27	54	15	74	96	52	49	96	82	18	48	33	70	80	80	0	32	11	41	13
54	89	18	48	11	45	43	38	51	27	31	85	20	79	45	6	95	74	89	86	100	9	39	47	29	32	0	64	42	100
63	64	47	82	45	26	29	87	49	34	23	10	80	86	50	60	87	34	19	18	97	3	30	18	4	11	64	0	55	9
4	19	95	81	54	11	40	65	57	11	68	35	30	37	53	72	50	30	94	44	87	28	52	10	88	41	42	55	0	79
23	16	76	39	53	29	12	51	48	48	90	59	78	9	22	74	6	25	97	1	88	50	63	43	63	13	100	9	79	0
0	81	0	0	89	0	6	27	0	2	67	12	71	84	12	7	82	66	97	36	33	75	0	47	0	0	59	11	0	15
0	0	0	0	0	0	0	16	0	17	58	0	0	13	0	0	0	76	27	0	0	0	0	0	0	0	0	39	0	84
0	0	0	0	56	26	13	7	94	34	46	91	17	87	8	50	54	9	24	63	63	16	0	37	63	51	57	2	7	35
0	0	0	0	53	18	13	84	99	76	95	44	34	39	75	61	40	48	32	13	100	10	89	92	17	40	43	43	40	34
0	0	0	0	0	0	0	100	0	74	22	0	0	35	40	0	20	77	61	0	18	83	0	0	0	0	0	35	0	50
0	0	0	0	0	0	36	54	95	24	26	12	54	80	27	15	66	12	17	4	87	91	0	31	92	22	19	50	92	28
0	0	0	0	0	0	0	11	0	44	6	0	0	0	10	7	62	69	50	0	10	21	0	0	0	0	72	37	0	44
0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	95	0	92
0	0	0	0	0	0	0	0	0	24	56	82	91	38	5	8	38	62	37	51	77	19	0	26	0	0	39	27	76	66
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	4	0	2
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	78	0	0	0	0	0	0	0	0	15	0	62
0	0	0	0	0	0	0	0	0	0	0	0	24	22	98	12	11	18	49	0	25	82	0	0	0	0	20	57	0	89
0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	5	58	72	80	0	96	87	0	0	0	0	42	85	0	8
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	82	0	0	0	0	0	0	0	0	65	0	1
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	23	7	0	45	29	0	0	0	0	0	40	0	7
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	60	45	0	65	35	0	0	0	0	15	1	0	28
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	12	0	59	69	0	0	0	0	0	69	0	6
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	63	0	81
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	24	0	0	0	0	82	88	0	68
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	99
